Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2021-04-20 00:00:00-04:00,130.3567657470703,250.71458435058594,113.53890991210938,166.7344970703125,239.663330078125
2021-04-21 00:00:00-04:00,130.73875427246094,252.96678161621094,113.50603485107422,168.1009979248047,248.0399932861328
2021-04-22 00:00:00-04:00,129.2110137939453,249.65643310546875,112.21919250488281,165.45199584960938,239.89666748046875
2021-04-23 00:00:00-04:00,131.54173278808594,253.5201416015625,114.58113861083984,167.04400634765625,243.13333129882812
2021-04-26 00:00:00-04:00,131.93345642089844,253.90846252441406,115.07933044433594,170.4499969482422,246.06666564941406
2021-04-27 00:00:00-04:00,131.61032104492188,254.31617736816406,114.13525390625,170.8715057373047,234.913330078125
2021-04-28 00:00:00-04:00,130.81704711914062,247.12271118164062,117.52596282958984,172.9250030517578,231.46665954589844
2021-04-29 00:00:00-04:00,130.71910095214844,245.132568359375,119.20586395263672,173.5655059814453,225.6666717529297
2021-04-30 00:00:00-04:00,128.74093627929688,244.81222534179688,117.24996185302734,173.37100219726562,236.47999572753906
2021-05-03 00:00:00-04:00,129.79852294921875,244.50157165527344,116.73084259033203,169.32449340820312,228.3000030517578
2021-05-04 00:00:00-04:00,125.20559692382812,240.5504608154297,114.92488861083984,165.593505859375,224.53334045410156
2021-05-05 00:00:00-04:00,125.4504165649414,239.26902770996094,115.3204574584961,163.52699279785156,223.64666748046875
2021-05-06 00:00:00-04:00,127.0564956665039,242.4337921142578,116.44538116455078,165.31849670410156,221.17999267578125
2021-05-07 00:00:00-04:00,127.73339080810547,245.08404541015625,117.17173767089844,164.58050537109375,224.1233367919922
2021-05-10 00:00:00-04:00,124.4372787475586,239.9582977294922,114.17361450195312,159.52450561523438,209.67999267578125
2021-05-11 00:00:00-04:00,123.51514434814453,239.03607177734375,113.09302520751953,161.19549560546875,205.73333740234375
2021-05-12 00:00:00-04:00,120.43486022949219,232.01730346679688,109.6151351928711,157.5970001220703,196.6300048828125
2021-05-13 00:00:00-04:00,122.59303283691406,235.92953491210938,111.0494384765625,158.07350158691406,190.56333923339844
2021-05-14 00:00:00-04:00,125.02584838867188,240.8999481201172,113.50752258300781,161.14500427246094,196.5800018310547
2021-05-17 00:00:00-04:00,123.86829376220703,238.01673889160156,114.0326156616211,163.51950073242188,192.27667236328125
2021-05-18 00:00:00-04:00,122.47530364990234,235.9780731201172,112.71489715576172,161.61399841308594,192.6233367919922
2021-05-19 00:00:00-04:00,122.31835174560547,236.56190490722656,113.1647720336914,161.58999633789062,187.82000732421875
2021-05-20 00:00:00-04:00,124.88851165771484,239.83128356933594,114.93087005615234,162.38400268554688,195.5933380126953
2021-05-21 00:00:00-04:00,123.04428100585938,238.5565948486328,114.29217529296875,160.1540069580078,193.6266632080078
2021-05-24 00:00:00-04:00,124.68251037597656,244.0153045654297,117.62560272216797,162.24949645996094,202.14666748046875
2021-05-25 00:00:00-04:00,124.48632049560547,244.929931640625,117.71676635742188,162.95249938964844,201.56333923339844
2021-05-26 00:00:00-04:00,124.4372787475586,244.70616149902344,118.58562469482422,163.25799560546875,206.3766632080078
2021-05-27 00:00:00-04:00,122.89712524414062,242.58493041992188,117.70730590820312,161.5054931640625,210.28334045410156
2021-05-28 00:00:00-04:00,122.23986053466797,242.9449462890625,117.41685485839844,161.15350341796875,208.4066619873047
2021-06-01 00:00:00-04:00,121.91615295410156,240.72647094726562,118.62895965576172,160.9324951171875,207.96665954589844
2021-06-02 00:00:00-04:00,122.68131256103516,240.629150390625,118.10137939453125,161.69949340820312,201.7066650390625
2021-06-03 00:00:00-04:00,121.19022369384766,239.08206176757812,116.95502471923828,159.35049438476562,190.94667053222656
2021-06-04 00:00:00-04:00,123.49552917480469,244.02499389648438,119.2462158203125,160.31100463867188,199.68333435058594
2021-06-07 00:00:00-04:00,123.50533294677734,246.9635772705078,119.68114471435547,159.90049743652344,201.7100067138672
2021-06-08 00:00:00-04:00,124.32937622070312,245.7570037841797,119.48883819580078,163.20550537109375,201.19667053222656
2021-06-09 00:00:00-04:00,124.7119369506836,246.74949645996094,119.9621353149414,164.0574951171875,199.5933380126953
2021-06-10 00:00:00-04:00,123.71135711669922,250.30101013183594,121.31671142578125,167.4824981689453,203.3733367919922
2021-06-11 00:00:00-04:00,124.92774200439453,250.93353271484375,121.07110595703125,167.3415069580078,203.29666137695312
2021-06-14 00:00:00-04:00,127.99824523925781,252.8795166015625,122.00323486328125,169.19349670410156,205.89666748046875
2021-06-15 00:00:00-04:00,127.17420196533203,251.3908233642578,120.98094177246094,169.156494140625,199.7866668701172
2021-06-16 00:00:00-04:00,127.67452239990234,250.43724060058594,120.33626556396484,170.7624969482422,201.6233367919922
2021-06-17 00:00:00-04:00,129.28330993652344,253.86227416992188,121.30376434326172,174.46200561523438,205.53334045410156
2021-06-18 00:00:00-04:00,127.97860717773438,252.43190002441406,119.67716217041016,174.34500122070312,207.77000427246094
2021-06-21 00:00:00-04:00,129.7836151123047,255.545654296875,121.37252044677734,172.697998046875,206.94332885742188
2021-06-22 00:00:00-04:00,131.43165588378906,258.3479309082031,121.88864135742188,175.27200317382812,207.90333557128906
2021-06-23 00:00:00-04:00,131.15696716308594,258.1144104003906,121.68588256835938,175.1909942626953,218.85667419433594
2021-06-24 00:00:00-04:00,130.8725128173828,259.4961242675781,122.05753326416016,172.45399475097656,226.60667419433594
2021-06-25 00:00:00-04:00,130.5782012939453,257.8711242675781,122.06600189208984,170.072998046875,223.9566650390625
2021-06-28 00:00:00-04:00,132.2164306640625,261.47137451171875,122.09339904785156,172.1945037841797,229.57333374023438
2021-06-29 00:00:00-04:00,133.7369384765625,264.0790710449219,121.83085632324219,172.40699768066406,226.9199981689453
2021-06-30 00:00:00-04:00,134.35498046875,263.5925598144531,121.64851379394531,172.00799560546875,226.56666564941406
2021-07-01 00:00:00-04:00,134.6591033935547,264.273681640625,122.00223541259766,171.64849853515625,225.97332763671875
2021-07-02 00:00:00-04:00,137.2979278564453,270.1604309082031,124.80506896972656,175.5489959716797,226.3000030517578
2021-07-06 00:00:00-04:00,139.3187255859375,270.17022705078125,125.73420715332031,183.78700256347656,219.86000061035156
2021-07-07 00:00:00-04:00,141.8202362060547,272.3790588378906,126.01717376708984,184.82899475097656,214.88333129882812
2021-07-08 00:00:00-04:00,140.51553344726562,269.93670654296875,124.59233856201172,186.57049560546875,217.60333251953125
2021-07-09 00:00:00-04:00,142.34996032714844,270.442626953125,125.06512451171875,185.9669952392578,218.98333740234375
2021-07-12 00:00:00-04:00,141.75155639648438,269.8393859863281,126.5168685913086,185.92750549316406,228.56666564941406
2021-07-13 00:00:00-04:00,142.86988830566406,273.400634765625,126.88153839111328,183.8679962158203,222.84666442871094
2021-07-14 00:00:00-04:00,146.3131103515625,274.889404296875,127.77381134033203,184.08399963378906,217.7933349609375
2021-07-15 00:00:00-04:00,145.6558837890625,273.44927978515625,126.5462646484375,181.55999755859375,216.86666870117188
2021-07-16 00:00:00-04:00,143.60562133789062,273.1768798828125,126.51139068603516,178.68150329589844,214.74000549316406
2021-07-19 00:00:00-04:00,139.74057006835938,269.5377502441406,124.12802124023438,177.47950744628906,215.4066619873047
2021-07-20 00:00:00-04:00,143.3701629638672,271.7854919433594,125.7536392211914,178.6595001220703,220.1666717529297
2021-07-21 00:00:00-04:00,142.63441467285156,273.809326171875,127.08829498291016,179.25999450683594,218.42999267578125
2021-07-22 00:00:00-04:00,144.00779724121094,278.4214782714844,127.95763397216797,181.90150451660156,216.4199981689453
2021-07-23 00:00:00-04:00,145.7343292236328,281.8562316894531,132.5345458984375,182.83200073242188,214.4600067138672
2021-07-26 00:00:00-04:00,146.1561737060547,281.2529602050781,133.55087280273438,184.99099731445312,219.2066650390625
2021-07-27 00:00:00-04:00,143.97840881347656,278.8106689453125,131.423583984375,181.3195037841797,214.92666625976562
2021-07-28 00:00:00-04:00,142.22244262695312,278.499267578125,135.60243225097656,181.51600646972656,215.66000366210938
2021-07-29 00:00:00-04:00,142.86988830566406,278.77178955078125,135.2870635986328,179.99600219726562,225.78334045410156
2021-07-30 00:00:00-04:00,143.08567810058594,277.2246398925781,134.2398681640625,166.37950134277344,229.06666564941406
2021-08-02 00:00:00-04:00,142.75216674804688,277.1370849609375,134.36741638183594,166.57400512695312,236.55667114257812
2021-08-03 00:00:00-04:00,144.55714416503906,279.3750305175781,135.14010620117188,168.31199645996094,236.5800018310547
2021-08-04 00:00:00-04:00,144.15493774414062,278.7814636230469,134.63743591308594,167.73599243164062,236.97332763671875
2021-08-05 00:00:00-04:00,144.26287841796875,281.7102355957031,135.7593536376953,168.79949951171875,238.2100067138672
2021-08-06 00:00:00-04:00,143.57516479492188,281.6518859863281,135.24819946289062,167.2469940185547,233.03334045410156
2021-08-09 00:00:00-04:00,143.5260009765625,280.5523986816406,136.41845703125,167.093505859375,237.9199981689453
2021-08-10 00:00:00-04:00,143.04464721679688,278.71337890625,136.3128662109375,166.03399658203125,236.663330078125
2021-08-11 00:00:00-04:00,143.30006408691406,279.2096252441406,135.78675842285156,164.60549926757812,235.94000244140625
2021-08-12 00:00:00-04:00,146.27688598632812,281.9924621582031,136.69845581054688,165.1750030517578,240.75
2021-08-13 00:00:00-04:00,146.48321533203125,284.950439453125,137.2300262451172,164.69850158691406,239.05667114257812
2021-08-16 00:00:00-04:00,148.46775817871094,286.65325927734375,137.80992126464844,164.94949340820312,228.72332763671875
2021-08-17 00:00:00-04:00,147.55410766601562,285.17425537109375,136.16787719726562,162.09800720214844,221.90333557128906
2021-08-18 00:00:00-04:00,143.79127502441406,283.42926025390625,134.95977783203125,160.06100463867188,229.663330078125
2021-08-19 00:00:00-04:00,144.12533569335938,289.31756591796875,135.18992614746094,159.3874969482422,224.49000549316406
2021-08-20 00:00:00-04:00,145.5891876220703,296.7169189453125,136.93312072753906,159.99749755859375,226.75332641601562
2021-08-23 00:00:00-04:00,147.08251953125,296.99957275390625,139.5356903076172,163.2935028076172,235.43333435058594
